# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
edge_id,odmat_id,from_node,to_node,from_lat,from_long,to_lat,to_long,center_lat,center_long,name

1420,-320348772#1,311421702,3840080627,40.49422,-3.34315,40.493184,-3.345461,40.493702,-3.3443055

1421,-320348772#2,311421701,311421702,40.49461,-3.342515,40.49422,-3.34315,40.494415000000004,-3.3428325

1422,-320348772#3,311421700,311421701,40.49485,-3.342109,40.49461,-3.342515,40.494730000000004,-3.342312

1423,-320348772#4,1376906757,311421700,40.496762,-3.339039,40.49485,-3.342109,40.495806,-3.340574

1424,-322131661,3288902384,409504374,40.508492,-3.40773,40.508551,-3.406898,40.5085215,-3.407314

1425,-323877903,3306511127,3306511107,40.496661,-3.371426,40.497339,-3.369894,40.497,-3.37066

1426,-323877905#0,3770784693,3306511117,40.496389,-3.370724,40.496939,-3.369608,40.496663999999996,-3.370166

1427,-323877905#1,3770784690,3770784693,40.496338,-3.370752,40.496389,-3.370724,40.4963635,-3.3707380000000002

1428,-323877907#0,3306511131,3306511125,40.497168,-3.370964,40.497567,-3.370065,40.497367499999996,-3.3705144999999996

1429,-323877907#1,3306511126,3306511131,40.496772,-3.371881,40.497168,-3.370964,40.496970000000005,-3.3714225

1430,-323877908#0,3770784722,3306511128,40.497437,-3.371171,40.497855,-3.370271,40.497646,-3.3707209999999996

1431,-323877908#1,3306511129,3770784722,40.497025,-3.372137,40.497437,-3.371171,40.497231,-3.371654

1432,-323877909#0,3770784722,3306511130,40.497437,-3.371171,40.497796,-3.371448,40.4976165,-3.3713094999999997

1433,-323877909#1,3306511131,3770784722,40.497168,-3.370964,40.497437,-3.371171,40.4973025,-3.3710674999999997

1434,-323877910,259717502,259717662,40.498141,-3.373318,40.498741,-3.372245,40.498441,-3.3727815

1435,-32401945#0,364522340,259096351,40.477423,-3.367068,40.478293,-3.367387,40.477858,-3.3672275000000003

1436,-32401945#1,259096352,364522340,40.477349,-3.367088,40.477423,-3.367068,40.477385999999996,-3.3670780000000002

1437,-32402199#0,2069905589,209055805,40.477438,-3.367455,40.477373,-3.367289,40.4774055,-3.367372

1438,-32402199#1,259096301,2069905589,40.477463,-3.367567,40.477438,-3.367455,40.4774505,-3.3675110000000004

1439,-32402199#2,311296794,259096301,40.47748,-3.367955,40.477463,-3.367567,40.4774715,-3.367761

1440,-32402199#3,423000906,311296794,40.477474,-3.368606,40.47748,-3.367955,40.477477,-3.3682805

1441,-32402199#4,2619592939,423000906,40.477475,-3.368931,40.477474,-3.368606,40.4774745,-3.3687685

1442,-32402199#5,2619592936,2619592939,40.477478,-3.369203,40.477475,-3.368931,40.477476499999995,-3.3690670000000003

1443,-32402834#0,370531078,259094273,40.47806,-3.364847,40.478264,-3.365118,40.478162,-3.3649825

1444,-32402834#1,259094274,370531078,40.477654,-3.364319,40.47806,-3.364847,40.477857,-3.364583

1445,-32402834#2,370531088,259094274,40.476641,-3.362893,40.477654,-3.364319,40.4771475,-3.363606

1446,-32403229,258578677,258578676,40.480764,-3.372819,40.480802,-3.372105,40.480783,-3.3724619999999996

1447,-32403591,2650770159,364543114,40.483854,-3.368835,40.483722,-3.369226,40.483788000000004,-3.3690305

1448,-32558794,311296771,366191922,40.482065,-3.38196,40.480332,-3.381226,40.4811985,-3.3815929999999996

1449,-32558845,311472335,311472334,40.481897,-3.382854,40.480177,-3.382076,40.481037,-3.382465

1450,-32559637,366200481,311296772,40.480513,-3.380385,40.48216,-3.381039,40.4813365,-3.380712

1451,-32877434#0,1880067024,370326235,40.463061,-3.365158,40.463577,-3.364096,40.463319,-3.364627

1452,-32877434#1,370326353,1880067024,40.46271,-3.365328,40.463061,-3.365158,40.4628855,-3.365243

1453,-32880258,637775653,370349334,40.512789,-3.352949,40.512637,-3.352976,40.512713,-3.3529625000000003

1454,-32900443,370531050,259094271,40.478883,-3.363223,40.478584,-3.363836,40.478733500000004,-3.3635295000000003

1455,-32900453,370530966,370530942,40.47733,-3.361509,40.476938,-3.362288,40.477134,-3.3618984999999997

1456,-32900457,370531072,370531050,40.479366,-3.36361,40.478883,-3.363223,40.4791245,-3.3634165

1457,-32900459#0,370531084,370531078,40.478358,-3.364285,40.47806,-3.364847,40.478209,-3.364566

1458,-32900459#1,259094271,370531084,40.478584,-3.363836,40.478358,-3.364285,40.478471,-3.3640605

1459,-32900461,370531084,370531081,40.478358,-3.364285,40.477835,-3.36387,40.4780965,-3.3640775

1460,-32900467,370530942,370531088,40.476938,-3.362288,40.476641,-3.362893,40.476789499999995,-3.3625905

1461,-32900473#0,3972432520,370531140,40.479157,-3.36092,40.479042,-3.361155,40.479099500000004,-3.3610375

1462,-32900473#1,370531141,3972432520,40.47936,-3.360492,40.479157,-3.36092,40.4792585,-3.360706

1463,-32900473#2,3972432526,370531141,40.479439,-3.360334,40.47936,-3.360492,40.4793995,-3.360413

1464,-32900473#3,370531142,3972432526,40.479473,-3.360259,40.479439,-3.360334,40.479456,-3.3602965

1465,-32900474,370531143,370531141,40.478651,-3.36007,40.47936,-3.360492,40.4790055,-3.3602809999999996

1466,-32900481#0,2360525646,259092058,40.483331,-3.35646,40.483275,-3.356441,40.483303,-3.3564505000000002

1467,-32900481#1,311421974,2360525646,40.483786,-3.356615,40.483331,-3.35646,40.4835585,-3.3565375

1468,-32900481#2,1688988678,311421974,40.484627,-3.357024,40.483786,-3.356615,40.4842065,-3.3568195000000003

1469,-32900481#3,259092060,1688988678,40.485527,-3.357691,40.484627,-3.357024,40.485077000000004,-3.3573575

1470,-32900499,370531245,907447172,40.488113,-3.356941,40.488191,-3.357012,40.488152,-3.3569765

1471,-32900502#0,2590644194,370531247,40.488323,-3.355789,40.487861,-3.356677,40.488092,-3.356233

1472,-32900502#1,311296989,2590644194,40.488597,-3.35521,40.488323,-3.355789,40.48846,-3.3554995

1473,-32900502#2,370531253,311296989,40.488863,-3.354844,40.488597,-3.35521,40.488730000000004,-3.3550269999999998

1474,-32900507,370531289,258710170,40.486946,-3.358824,40.486863,-3.358771,40.4869045,-3.3587974999999997

1475,-32900513,370531351,370531297,40.487895,-3.360417,40.488675,-3.361312,40.488285000000005,-3.3608645

1476,-32900515#0,598986511,370531352,40.488818,-3.362057,40.488254,-3.361599,40.488535999999996,-3.361828

1477,-32900515#1,370531356,598986511,40.48906,-3.362196,40.488818,-3.362057,40.488939,-3.3621265

1478,-32900563,370531564,370531568,40.475765,-3.371484,40.476398,-3.372921,40.47608150000001,-3.3722025

1479,-32900576,2565206271,370531654,40.477592,-3.374864,40.477104,-3.374182,40.477348,-3.374523

1480,-32900579#0,423000998,370531690,40.476007,-3.367697,40.475865,-3.368042,40.475936000000004,-3.3678695000000003

1481,-32900579#1,423001854,423000998,40.476103,-3.367383,40.476007,-3.367697,40.476055,-3.36754

1482,-32900579#2,423002100,423001854,40.476135,-3.367176,40.476103,-3.367383,40.476119,-3.3672795

1483,-32900579#3,901860388,423002100,40.476175,-3.366897,40.476135,-3.367176,40.476155,-3.3670365

1484,-32900597,370531841,370531845,40.471221,-3.368775,40.470427,-3.369921,40.470824,-3.369348

1485,-32900599,259509051,259509507,40.470131,-3.368369,40.46929,-3.369001,40.469710500000005,-3.368685

1486,-32900602,370531864,370531865,40.469641,-3.367874,40.469692,-3.367107,40.4696665,-3.3674904999999997

1487,-32900603,370531892,370531866,40.470698,-3.368558,40.470754,-3.367667,40.470726,-3.3681125

1488,-32900604,370531896,370531895,40.471333,-3.367812,40.471289,-3.368531,40.471311,-3.3681715

1489,-32900655#0,370532166,370532152,40.472123,-3.374928,40.471919,-3.375486,40.472021,-3.375207

1490,-32900655#1,370532157,370532166,40.472281,-3.37448,40.472123,-3.374928,40.472202,-3.3747040000000004

1491,-32900658,370532182,370532166,40.471351,-3.373897,40.472123,-3.374928,40.471737000000005,-3.3744125

1492,-32900676#0,3839359476,370532329,40.47296,-3.375911,40.472803,-3.376282,40.4728815,-3.3760965

1493,-32900676#1,370532333,3839359476,40.473178,-3.375399,40.47296,-3.375911,40.473068999999995,-3.375655

1494,-32900687#0,2683789711,370532338,40.476231,-3.37592,40.476229,-3.375917,40.47623,-3.3759185

1495,-32900687#1,3977031632,2683789711,40.476638,-3.376395,40.476231,-3.37592,40.476434499999996,-3.3761574999999997

1496,-32900687#2,847694348,3977031632,40.477095,-3.376918,40.476638,-3.376395,40.4768665,-3.3766565

1497,-32900689,370532353,370532352,40.476582,-3.374799,40.477034,-3.375398,40.476808000000005,-3.3750985

1498,-32904613,370578650,259254522,40.50684,-3.372922,40.505627,-3.373457,40.50623349999999,-3.3731895

1499,-32904632#0,370578938,370579088,40.512498,-3.373409,40.511602,-3.373053,40.51205,-3.373231

1500,-32904632#1,370578934,370578938,40.513111,-3.373682,40.512498,-3.373409,40.5128045,-3.3735455

1501,-32904632#2,370578925,370578934,40.513742,-3.37393,40.513111,-3.373682,40.5134265,-3.373806

1502,-32904632#3,370578949,370578925,40.514358,-3.374195,40.513742,-3.37393,40.51405,-3.3740625

1503,-32904632#4,370578916,370578949,40.514671,-3.374293,40.514358,-3.374195,40.514514500000004,-3.374244

1504,-32904632#5,420076457,370578916,40.514726,-3.374315,40.514671,-3.374293,40.5146985,-3.3743040000000004

1505,-32904632#6,370578917,420076457,40.514777,-3.374335,40.514726,-3.374315,40.5147515,-3.374325

1506,-32904640,370578941,370578916,40.516372,-3.368626,40.514671,-3.374293,40.5155215,-3.3714595000000003

1507,-32904643,370578932,370578925,40.515179,-3.370352,40.513742,-3.37393,40.5144605,-3.372141

1508,-32904648,370578937,370578934,40.514386,-3.370567,40.513111,-3.373682,40.513748500000005,-3.3721245

1509,-32904649,370578940,370578938,40.513253,-3.371571,40.512498,-3.373409,40.5128755,-3.37249

1510,-32904651#0,370578941,370578944,40.516372,-3.368626,40.514497,-3.368292,40.5154345,-3.3684589999999996

1511,-32904651#1,370578946,370578941,40.517962,-3.369151,40.516372,-3.368626,40.517167,-3.3688884999999997

1512,-32904653,370578951,370578949,40.51573,-3.370713,40.514358,-3.374195,40.515044,-3.372454

1513,-32906796#0,1060334880,1060334954,40.514875,-3.359633,40.518697,-3.361505,40.516786,-3.360569

1514,-32906796#1,1222027478,1060334880,40.514943,-3.351726,40.514875,-3.359633,40.514909,-3.3556795

1515,-32906811,370599369,637775589,40.510383,-3.358083,40.510397,-3.358197,40.51039,-3.35814

1516,-32906812,370599370,370599369,40.511039,-3.357556,40.510383,-3.358083,40.510711,-3.3578195

1517,-32906828#0,370599639,370599369,40.510345,-3.357593,40.510383,-3.358083,40.510363999999996,-3.357838

1518,-32906828#1,637775595,370599639,40.510231,-3.356327,40.510345,-3.357593,40.510288,-3.35696

1519,-32906828#2,637775603,637775595,40.510165,-3.355625,40.510231,-3.356327,40.510198,-3.355976

1520,-32906828#3,370599702,637775603,40.510097,-3.354877,40.510165,-3.355625,40.510131,-3.355251

1521,-32906828#4,370349331,370599702,40.509965,-3.353393,40.510097,-3.354877,40.510031,-3.3541350000000003

1522,-32906855#0,637775594,370599639,40.509665,-3.356415,40.510345,-3.357593,40.510005,-3.357004

1523,-32906855#1,370599646,637775594,40.50953,-3.354965,40.509665,-3.356415,40.5095975,-3.35569

1524,-32906889#0,1629726362,1629726361,40.509006,-3.35238,40.508993,-3.352178,40.5089995,-3.3522790000000002

1525,-32906889#1,3194910235,1629726362,40.509022,-3.35256,40.509006,-3.35238,40.509014,-3.3524700000000003

1526,-32906889#2,370599700,3194910235,40.509106,-3.353527,40.509022,-3.35256,40.509064,-3.3530435

1527,-32906889#3,370599646,370599700,40.50953,-3.354965,40.509106,-3.353527,40.509318,-3.354246

1528,-32906889#4,370599702,370599646,40.510097,-3.354877,40.50953,-3.354965,40.5098135,-3.354921

1529,-32906889#5,370599771,370599702,40.510925,-3.354745,40.510097,-3.354877,40.510511,-3.3548109999999998

1530,-32906889#6,370599703,370599771,40.512725,-3.354442,40.510925,-3.354745,40.511825,-3.3545935

1531,-32906889#7,637775647,370599703,40.512711,-3.353737,40.512725,-3.354442,40.51271800000001,-3.3540895

1532,-32906889#8,370349334,637775647,40.512637,-3.352976,40.512711,-3.353737,40.512674000000004,-3.3533565000000003

1533,-32906920,370599835,370599932,40.508256,-3.35365,40.508358,-3.354868,40.508307,-3.354259

1534,-32907218,370602591,2606197696,40.464323,-3.364906,40.463774,-3.363998,40.464048500000004,-3.364452

1535,-32907220,369271932,209040224,40.462813,-3.360261,40.46275,-3.360009,40.4627815,-3.3601349999999996

1536,-32907255#0,3987064009,420421175,40.479643,-3.359434,40.481661,-3.358907,40.480652000000006,-3.3591705

1537,-32907255#1,3005226285,3987064009,40.478131,-3.359832,40.479643,-3.359434,40.478887,-3.3596329999999996

1538,-32907255#2,3972432510,3005226285,40.477933,-3.359892,40.478131,-3.359832,40.478032,-3.3598619999999997

1539,-32907255#3,3987063963,3972432510,40.47777,-3.359936,40.477933,-3.359892,40.4778515,-3.359914

1540,-32907255#4,370531129,3987063963,40.477466,-3.359968,40.47777,-3.359936,40.477618,-3.359952

1541,-32907386#0,2501588064,370603640,40.490456,-3.371356,40.49025,-3.371216,40.490353,-3.371286

1542,-32907386#1,914796403,2501588064,40.490647,-3.371486,40.490456,-3.371356,40.4905515,-3.371421

1543,-32907386#2,2501588088,914796403,40.490809,-3.371591,40.490647,-3.371486,40.490728000000004,-3.3715384999999998

1544,-32907398,370603677,259719695,40.49081,-3.374109,40.490757,-3.373317,40.490783500000006,-3.373713

1545,-32907401#0,2501588020,259719696,40.489911,-3.37374,40.489959,-3.373642,40.489935,-3.373691

1546,-32907401#1,370603691,2501588020,40.489173,-3.374609,40.489911,-3.37374,40.489542,-3.3741745

1547,-32907516,370604223,370604220,40.498721,-3.3629,40.497763,-3.362251,40.498242000000005,-3.3625755

1548,-329083123#0,3875123443,409504361,40.510884,-3.399213,40.507918,-3.400857,40.509401,-3.400035

1549,-329083123#1,3875123451,3875123443,40.512653,-3.398993,40.510884,-3.399213,40.5117685,-3.399103

1550,-329083123#2,409504400,3875123451,40.512764,-3.398979,40.512653,-3.398993,40.5127085,-3.398986

1551,-32918625,370706906,370706876,40.513862,-3.352059,40.510746,-3.352505,40.512304,-3.3522819999999998

1552,-32933438,259860442,370868779,40.502885,-3.353789,40.50072,-3.357396,40.5018025,-3.3555925

1553,-32933439#0,1376906479,2521080109,40.497676,-3.352008,40.497366,-3.351638,40.497521,-3.351823

1554,-32933439#1,1376906961,1376906479,40.498113,-3.352508,40.497676,-3.352008,40.4978945,-3.352258

1555,-32933439#2,370868899,1376906961,40.498322,-3.352747,40.498113,-3.352508,40.498217499999996,-3.3526274999999996

1556,-32933439#3,259094823,370868899,40.498582,-3.353084,40.498322,-3.352747,40.498452,-3.3529155

1557,-32933440,259094825,370868834,40.497972,-3.353703,40.496898,-3.352537,40.497434999999996,-3.3531199999999997

1558,-32933441,370868899,370868896,40.498322,-3.352747,40.497734,-3.352819,40.498028000000005,-3.352783

1559,-32933447#0,2779128517,370868994,40.498931,-3.352864,40.498871,-3.352816,40.498901000000004,-3.3528399999999996

1560,-32933447#1,370868996,2779128517,40.499104,-3.352956,40.498931,-3.352864,40.4990175,-3.3529099999999996

1561,-32933447#2,370869243,370868996,40.499557,-3.353259,40.499104,-3.352956,40.4993305,-3.3531075

1562,-32933447#3,370868998,370869243,40.499894,-3.353607,40.499557,-3.353259,40.4997255,-3.353433

1563,-32933464#0,1376906818,370869241,40.498256,-3.355318,40.497974,-3.355783,40.498115,-3.3555505

1564,-32933464#1,1376907213,1376906818,40.498605,-3.354745,40.498256,-3.355318,40.4984305,-3.3550315

1565,-32933464#2,1376907260,1376907213,40.498663,-3.35465,40.498605,-3.354745,40.498633999999996,-3.3546975

1566,-32933464#3,1376906395,1376907260,40.499027,-3.354053,40.498663,-3.35465,40.498845,-3.3543515

1567,-32933464#4,370869243,1376906395,40.499557,-3.353259,40.499027,-3.354053,40.499292,-3.353656

1568,-32933464#5,1376907304,370869243,40.500087,-3.352315,40.499557,-3.353259,40.499822,-3.352787

1569,-32933464#6,1376907464,1376907304,40.500475,-3.351945,40.500087,-3.352315,40.500281,-3.35213

1570,-32933464#7,1376907108,1376907464,40.500814,-3.351594,40.500475,-3.351945,40.5006445,-3.3517695

1571,-32933482#0,2603445708,370869561,40.493089,-3.379299,40.493178,-3.379854,40.4931335,-3.3795764999999998

1572,-32933482#1,1667524169,2603445708,40.49304,-3.378992,40.493089,-3.379299,40.4930645,-3.3791455

1573,-32933482#2,2603445699,1667524169,40.492918,-3.378224,40.49304,-3.378992,40.492979000000005,-3.378608

1574,-32933482#3,2565206212,2603445699,40.492858,-3.377825,40.492918,-3.378224,40.492888,-3.3780245

1575,-32933489#0,370869653,370869651,40.490049,-3.378118,40.489488,-3.378095,40.4897685,-3.3781065000000003

1576,-32933489#1,370869655,370869653,40.491156,-3.379283,40.490049,-3.378118,40.490602499999994,-3.3787005

1577,-32933489#2,370869635,370869655,40.491267,-3.379261,40.491156,-3.379283,40.4912115,-3.3792720000000003

1578,-32933533#0,2052827964,370870278,40.488531,-3.377915,40.489023,-3.37862,40.488777,-3.3782674999999998

1579,-32933533#1,2052822369,2052827964,40.488207,-3.377399,40.488531,-3.377915,40.488369000000006,-3.377657

1580,-32933533#2,2052822385,2052822369,40.487626,-3.376466,40.488207,-3.377399,40.4879165,-3.3769325

1581,-32933533#3,370870253,2052822385,40.487279,-3.375907,40.487626,-3.376466,40.4874525,-3.3761865

1582,-32933553,370870417,370870355,40.488888,-3.37663,40.488221,-3.375619,40.488554500000006,-3.3761245

1583,-32933604,370871687,370871510,40.48782,-3.365295,40.48691,-3.364676,40.487365,-3.3649855

1584,-32933615#0,370871835,370871734,40.488004,-3.36601,40.48765,-3.365745,40.487826999999996,-3.3658775

1585,-32933615#1,3051828069,370871835,40.488111,-3.366071,40.488004,-3.36601,40.4880575,-3.3660405

1586,-32933615#2,370871770,3051828069,40.488346,-3.366239,40.488111,-3.366071,40.488228500000005,-3.366155

1587,-32933616#0,370871833,370871779,40.487681,-3.366811,40.487455,-3.367411,40.487567999999996,-3.3671110000000004

1588,-32933616#1,3051828066,370871833,40.487844,-3.366408,40.487681,-3.366811,40.4877625,-3.3666095

1589,-32933616#2,370871835,3051828066,40.488004,-3.36601,40.487844,-3.366408,40.487924,-3.366209

1590,-32933628,420427593,370872010,40.489475,-3.362199,40.489161,-3.361978,40.489318,-3.3620885

1591,-32933654#0,4112237438,370872265,40.490214,-3.359559,40.490391,-3.35985,40.4903025,-3.3597045

1592,-32933654#1,3198379596,4112237438,40.490157,-3.359482,40.490214,-3.359559,40.4901855,-3.3595205

1593,-32933656#0,2551160310,370872348,40.490145,-3.358593,40.490469,-3.359133,40.490307,-3.358863

1594,-32933656#1,370872349,2551160310,40.489826,-3.35807,40.490145,-3.358593,40.4899855,-3.3583315000000002

1595,-32933660#0,370872349,370872356,40.489826,-3.35807,40.489479,-3.358443,40.489652500000005,-3.3582565

1596,-32933660#1,899610180,370872349,40.490158,-3.357699,40.489826,-3.35807,40.489992,-3.3578845

1597,-32933660#2,260697815,899610180,40.490285,-3.357517,40.490158,-3.357699,40.490221500000004,-3.357608

1598,-32933660#3,370872442,260697815,40.490484,-3.35732,40.490285,-3.357517,40.490384500000005,-3.3574185

1599,-32933660#4,598986516,370872442,40.490835,-3.356952,40.490484,-3.35732,40.4906595,-3.357136

1600,-32933662,420427592,370872477,40.488549,-3.35737,40.487923,-3.358595,40.488236,-3.3579825000000003

1601,-32933686,1688988675,370872734,40.483403,-3.35466,40.482781,-3.355132,40.483092,-3.354896

1602,-32933725,370873579,370872905,40.48357,-3.357506,40.482028,-3.357244,40.482799,-3.357375

1603,-329471122#0,4337264125,3363448164,40.501182,-3.392181,40.499612,-3.393449,40.500397,-3.3928149999999997

1604,-329471122#1,409504357,4337264125,40.502296,-3.391377,40.501182,-3.392181,40.501739,-3.3917789999999997

1605,-329471122#2,3363450393,409504357,40.503306,-3.3894,40.502296,-3.391377,40.502801000000005,-3.3903885000000002

1606,-329573264,1131520662,806944553,40.510015,-3.403305,40.511394,-3.404132,40.5107045,-3.4037185

1607,-329736568#0,259720131,260697558,40.490331,-3.365877,40.490556,-3.365356,40.4904435,-3.3656165

1608,-329736568#1,259720132,259720131,40.489734,-3.366673,40.490331,-3.365877,40.4900325,-3.366275

1609,-331104290,247047381,1131520712,40.494572,-3.40007,40.495475,-3.399811,40.4950235,-3.3999405

1610,-331104291,1131520712,1131520853,40.495475,-3.399811,40.496227,-3.399558,40.495851,-3.3996845

1611,-331153620#0,1053030147,3382141071,40.481888,-3.376899,40.48311,-3.377077,40.482499000000004,-3.376988

1612,-331153620#1,3627841256,1053030147,40.480984,-3.37657,40.481888,-3.376899,40.481436,-3.3767345

1613,-331153621#0,1053030466,3627841256,40.480631,-3.378245,40.480984,-3.37657,40.4808075,-3.3774075000000003

1614,-331153621#1,366200115,1053030466,40.48039,-3.379416,40.480631,-3.378245,40.4805105,-3.3788305000000003

1615,-331308653,311472876,311472874,40.48834,-3.395652,40.488978,-3.397553,40.488659,-3.3966025

1616,-331308667,1119354833,3363448117,40.496736,-3.399154,40.495782,-3.399288,40.496258999999995,-3.399221

1617,-333979269#0,3410548582,3410548567,40.503417,-3.339475,40.503737,-3.339942,40.503577,-3.3397085000000004

1618,-333979269#1,3410548569,3410548582,40.503613,-3.339249,40.503417,-3.339475,40.503515,-3.3393620000000004

1619,-334034757,3411003655,3411148784,40.506547,-3.341561,40.506174,-3.342033,40.5063605,-3.3417969999999997

1620,-339795792,3470070950,3470070952,40.483226,-3.369291,40.483616,-3.369531,40.483421,-3.369411

1621,-340775020#0,1704922596,423004060,40.472715,-3.364299,40.473623,-3.36438,40.473169,-3.3643395

1622,-340775020#1,1704922591,1704922596,40.472277,-3.364303,40.472715,-3.364299,40.472496,-3.364301

1623,-344082739#0,1351118616,311296898,40.489585,-3.370754,40.489793,-3.370152,40.489689,-3.370453

1624,-344082739#1,3508410334,1351118616,40.489211,-3.371926,40.489585,-3.370754,40.489397999999994,-3.37134

1625,-344082741,3508410295,3508410302,40.487783,-3.371302,40.488065,-3.371168,40.487924,-3.371235

1626,-344082744#0,1351118609,1351118618,40.489104,-3.37136,40.489235,-3.370935,40.4891695,-3.3711475

1627,-344082744#1,3508410323,1351118609,40.488922,-3.371853,40.489104,-3.37136,40.489013,-3.3716065000000004

1628,-344082745,3508410326,1351118609,40.488974,-3.371401,40.489104,-3.37136,40.489039,-3.3713805

1629,-344082748#0,3508410320,1373121225,40.488894,-3.371062,40.488796,-3.370654,40.488845,-3.370858

1630,-344082748#1,3508410326,3508410320,40.488974,-3.371401,40.488894,-3.371062,40.488934,-3.3712315

1631,-344082749#0,1351118610,1351118614,40.488427,-3.369969,40.488545,-3.370033,40.488486,-3.3700010000000002

1632,-344082749#1,1373121208,1351118610,40.488171,-3.36983,40.488427,-3.369969,40.488299,-3.3698995

1633,-344082751,259719743,311296913,40.492938,-3.367329,40.491484,-3.367068,40.492211,-3.3671984999999998

1634,-344082752,3508410299,3508410308,40.487981,-3.372032,40.488319,-3.371867,40.48815,-3.3719495

1635,-344082753,1849049485,1849049503,40.496845,-3.36773,40.498085,-3.368604,40.497465000000005,-3.3681669999999997

1636,-344082754#0,1373121198,3508410306,40.488135,-3.370929,40.488238,-3.371326,40.4881865,-3.3711275

1637,-344082754#1,886635214,1373121198,40.487995,-3.37042,40.488135,-3.370929,40.488065,-3.3706745

1638,-344082756#0,259720133,259720132,40.489335,-3.366677,40.489734,-3.366673,40.4895345,-3.366675

1639,-344082756#1,2542799126,259720133,40.48886,-3.367804,40.489335,-3.366677,40.4890975,-3.3672405000000003

1640,-344082756#2,1351118605,2542799126,40.488715,-3.36824,40.48886,-3.367804,40.4887875,-3.368022

1641,-344082757,259720131,259720139,40.490331,-3.365877,40.491335,-3.366507,40.490832999999995,-3.366192

1642,-344082758#0,1351118618,1351118616,40.489235,-3.370935,40.489585,-3.370754,40.48941,-3.3708444999999996

1643,-344082758#1,3508410320,1351118618,40.488894,-3.371062,40.489235,-3.370935,40.4890645,-3.3709985

1644,-344082758#2,3508410306,3508410320,40.488238,-3.371326,40.488894,-3.371062,40.488566000000006,-3.371194

1645,-344082759,3508410313,3508410317,40.488558,-3.371574,40.488798,-3.372475,40.488678,-3.3720245

1646,-344082785#0,3508410317,3508410311,40.488798,-3.372475,40.488531,-3.37261,40.4886645,-3.3725424999999998

1647,-344082785#1,3508410328,3508410317,40.489057,-3.372358,40.488798,-3.372475,40.4889275,-3.3724165

1648,-344082789#0,3508410331,1373121217,40.489137,-3.372728,40.488742,-3.37335,40.4889395,-3.373039

1649,-344082789#1,3508410328,3508410331,40.489057,-3.372358,40.489137,-3.372728,40.489097,-3.3725430000000003

1650,-344082789#2,3508410323,3508410328,40.488922,-3.371853,40.489057,-3.372358,40.4889895,-3.3721055

1651,-344082789#3,3508410318,3508410323,40.488818,-3.371468,40.488922,-3.371853,40.488870000000006,-3.3716605

1652,-345227289#0,3005656414,2160951824,40.472462,-3.37228,40.472383,-3.372199,40.4724225,-3.3722395

1653,-345227289#1,2160951820,3005656414,40.472685,-3.372514,40.472462,-3.37228,40.472573499999996,-3.372397

1654,-345227290#0,2300722366,2160951820,40.472883,-3.372721,40.472685,-3.372514,40.472784000000004,-3.3726174999999996

1655,-345227290#1,259719224,2300722366,40.472969,-3.372811,40.472883,-3.372721,40.472926,-3.372766

1656,-345227290#2,2301357859,259719224,40.474074,-3.373977,40.472969,-3.372811,40.473521500000004,-3.3733940000000002

1657,-345227290#3,2301329064,2301357859,40.47466,-3.374624,40.474074,-3.373977,40.474367,-3.3743005

1658,-345228938,1404485652,369271932,40.46285,-3.360481,40.462813,-3.360261,40.4628315,-3.3603709999999998

1659,-345228944#0,1404485659,1404485652,40.462995,-3.361852,40.46285,-3.360481,40.462922500000005,-3.3611665

1660,-345228944#1,1404485661,1404485659,40.463039,-3.362195,40.462995,-3.361852,40.463017,-3.3620235

1661,-345228944#2,370326751,1404485661,40.463095,-3.362569,40.463039,-3.362195,40.463067,-3.362382

1662,-345228944#3,311422933,370326751,40.463538,-3.363598,40.463095,-3.362569,40.463316500000005,-3.3630835

1663,-34907890,1103871278,409504493,40.501247,-3.381823,40.500641,-3.384095,40.500944000000004,-3.3829589999999996

1664,-34908495#0,1759575120,1759575129,40.495619,-3.407249,40.49572,-3.407722,40.4956695,-3.4074855

1665,-34908495#1,4070621896,1759575120,40.495544,-3.406693,40.495619,-3.407249,40.4955815,-3.4069710000000004

1666,-34908495#2,409504537,4070621896,40.495505,-3.406426,40.495544,-3.406693,40.4955245,-3.4065595

1667,-34908495#3,409502738,409504537,40.495167,-3.403881,40.495505,-3.406426,40.495336,-3.4051535

1668,-34908495#4,2229433292,409502738,40.495161,-3.403821,40.495167,-3.403881,40.495164,-3.4038510000000004

1669,-34908495#5,1053030652,2229433292,40.495156,-3.403755,40.495161,-3.403821,40.4951585,-3.403788

1670,-34908495#6,409502730,1053030652,40.494942,-3.401198,40.495156,-3.403755,40.495049,-3.4024764999999997

1671,-34908495#7,247047381,409502730,40.494572,-3.40007,40.494942,-3.401198,40.494757,-3.400634

1672,-34908495#8,1119354878,247047381,40.494522,-3.399953,40.494572,-3.40007,40.494547,-3.4000114999999997

