id,veh_type,t_depart_secs,t_arrival_secs,t_traveltime_secs,origin,destiny,route_detail,route_path_num,is_attended,has_finished
238,car,848,1235,387,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
1740,motorcycle,848,1050,202,0/13to0/12,7/5to7/6,0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to1/5:1/5to2/5:2/5to3/5:3/5to4/5:4/5to5/5:5/5to6/5:6/5to7/5:7/5to7/6:,16,False,True
1108,car,848,1036,188,10/5to11/5,15/14to15/13,10/5to11/5:11/5to11/6:11/6to11/7:11/7to11/8:11/8to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:11/13to11/14:11/14to12/14:12/14to13/14:13/14to14/14:14/14to15/14:15/14to15/13:,15,True,True
2392,car,850,993,143,4/10to3/10,4/1to5/1,4/10to3/10:3/10to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to4/1:4/1to5/1:,12,True,True
1205,car,850,1164,314,left5to0/5,7/11to7/10,left5to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to7/10:,15,False,True
2473,car,850,1027,177,1/0to1/1,5/9to6/9,1/0to1/1:1/1to1/2:1/2to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to2/9:2/9to3/9:3/9to4/9:4/9to5/9:5/9to6/9:,14,True,True
898,car,850,1166,316,13/2to13/3,0/12toleft12,13/2to13/3:13/3to12/3:12/3to11/3:11/3to10/3:10/3to9/3:9/3to8/3:8/3to7/3:7/3to6/3:6/3to5/3:5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12toleft12:,24,True,True
201,car,850,1238,388,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
2005,car,851,1121,270,left3to0/3,10/10to11/10,left3to0/3:0/3to1/3:1/3to2/3:2/3to3/3:3/3to4/3:4/3to5/3:5/3to6/3:6/3to7/3:7/3to8/3:8/3to9/3:9/3to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to11/10:,19,False,True
3227,car,851,1033,182,6/10to7/10,15/10to15/9,6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to11/10:11/10to12/10:12/10to13/10:13/10to14/10:14/10to15/10:15/10to15/9:,10,False,True
2650,car,851,1140,289,bottom15to15/0,5/2to5/3,bottom15to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to11/1:11/1to10/1:10/1to9/1:9/1to8/1:8/1to7/1:7/1to6/1:6/1to5/1:5/1to5/2:5/2to5/3:,14,True,True
2193,car,851,951,100,9/3to9/4,5/3to5/2,9/3to9/4:9/4to8/4:8/4to7/4:7/4to6/4:6/4to5/4:5/4to5/3:5/3to5/2:,7,False,True
2527,car,852,1157,305,3/14to4/14,12/0to12/1,3/14to4/14:4/14to5/14:5/14to6/14:6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to12/1:,24,False,True
5,car,853,1230,377,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
537,car,853,978,125,9/7to9/6,3/7to3/8,9/7to9/6:9/6to8/6:8/6to7/6:7/6to6/6:6/6to5/6:5/6to4/6:4/6to3/6:3/6to3/7:3/7to3/8:,9,True,True
2208,car,853,1026,173,14/12to13/12,10/4to10/3,14/12to13/12:13/12to12/12:12/12to12/11:12/11to12/10:12/10to12/9:12/9to12/8:12/8to12/7:12/7to12/6:12/6to11/6:11/6to10/6:10/6to10/5:10/5to10/4:10/4to10/3:,13,True,True
3062,car,853,1124,271,15/9to15/10,6/1to7/1,15/9to15/10:15/10to14/10:14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to6/5:6/5to6/4:6/4to6/3:6/3to6/2:6/2to6/1:6/1to7/1:,20,False,True
194,car,853,1235,382,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
1146,car,853,892,39,10/5to9/5,8/5to8/6,10/5to9/5:9/5to8/5:8/5to8/6:,3,False,True
2996,motorcycle,854,996,142,7/8to7/9,13/5to14/5,7/8to7/9:7/9to7/8:7/8to7/7:7/7to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/5:10/5to11/5:11/5to12/5:12/5to13/5:13/5to14/5:,12,True,True
3317,car,854,1119,265,13/1to13/2,4/9to4/10,13/1to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to4/3:4/3to4/4:4/4to4/5:4/5to4/6:4/6to4/7:4/7to4/8:4/8to4/9:4/9to4/10:,18,False,True
2595,car,854,1128,274,0/6to0/7,15/11to15/10,0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to11/11:11/11to12/11:12/11to13/11:13/11to14/11:14/11to15/11:15/11to15/10:,21,True,True
1481,car,854,1060,206,2/9to2/8,11/5to12/5,2/9to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to11/5:11/5to12/5:,14,False,True
873,car,854,995,141,14/12to14/13,7/13to7/12,14/12to14/13:14/13to13/13:13/13to12/13:12/13to12/12:12/12to11/12:11/12to10/12:10/12to9/12:9/12to8/12:8/12to7/12:7/12to7/13:7/13to7/12:,11,True,True
3249,motorcycle,854,1112,258,10/2to9/2,2/14to2/15,10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to5/2:5/2to4/2:4/2to3/2:3/2to2/2:2/2to2/3:2/3to2/4:2/4to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:,21,True,True
945,car,854,976,122,0/13to0/12,4/8to5/8,0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:,10,False,True
2378,motorcycle,855,975,120,9/14to9/15,6/10to7/10,9/14to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to6/14:6/14to6/13:6/13to6/12:6/12to6/11:6/11to6/10:6/10to7/10:,10,False,True
2886,car,856,1134,278,0/7to1/7,12/1to13/1,0/7to1/7:1/7to2/7:2/7to3/7:3/7to4/7:4/7to5/7:5/7to6/7:6/7to7/7:7/7to8/7:8/7to9/7:9/7to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to11/1:11/1to12/1:12/1to13/1:,19,False,True
492,car,856,904,48,4/2to4/1,2/1to2/2,4/2to4/1:4/1to3/1:3/1to2/1:2/1to2/2:,4,False,True
677,car,856,1100,244,14/2to13/2,6/8to6/9,14/2to13/2:13/2to12/2:12/2to11/2:11/2to10/2:10/2to9/2:9/2to8/2:8/2to7/2:7/2to6/2:6/2to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to6/7:6/7to6/8:6/8to6/9:,15,False,True
1526,car,857,995,138,1/15to1/14,2/5to2/4,1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to2/5:2/5to2/4:,12,True,True
1983,car,857,913,56,5/9to6/9,6/6to5/6,5/9to6/9:6/9to6/8:6/8to6/7:6/7to6/6:6/6to5/6:,5,False,True
2940,car,857,883,26,3/10to4/10,4/10to4/11,3/10to4/10:4/10to4/11:,2,True,True
1567,car,857,1136,279,left10to0/10,10/4to11/4,left10to0/10:0/10to1/10:1/10to2/10:2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to8/10:8/10to9/10:9/10to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to11/4:,18,False,True
1766,car,858,1079,221,left0to0/0,5/11to5/12,left0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to5/12:,18,False,True
2067,car,858,1076,218,0/8to1/8,14/8to14/7,0/8to1/8:1/8to2/8:2/8to3/8:3/8to4/8:4/8to5/8:5/8to6/8:6/8to7/8:7/8to8/8:8/8to9/8:9/8to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:14/8to14/7:,15,False,True
3124,car,859,1050,191,13/9to13/8,8/12to8/13,13/9to13/8:13/8to12/8:12/8to11/8:11/8to10/8:10/8to9/8:9/8to8/8:8/8to8/9:8/9to8/10:8/10to8/11:8/11to8/12:8/12to8/13:,11,False,True
1067,car,859,1086,227,0/8to0/9,10/5to11/5,0/8to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to1/6:1/6to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:9/6to10/6:10/6to10/5:10/5to11/5:,16,True,True
1727,car,859,945,86,5/12to5/13,3/13to3/12,5/12to5/13:5/13to4/13:4/13to3/13:3/13to3/12:,4,True,True
103,car,859,1247,388,left0to0/0,15/15totop15,left0to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:10/13to10/14:10/14to10/15:10/15to11/15:11/15to12/15:12/15to13/15:13/15to14/15:14/15to15/15:15/15totop15:,32,False,True
1113,car,859,999,140,0/13to1/13,7/10to7/9,0/13to1/13:1/13to1/12:1/12to1/11:1/11to1/10:1/10to2/10:2/10to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to7/10:7/10to7/9:,11,True,True
3374,car,860,999,139,12/10to11/10,11/0to10/0,12/10to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to11/1:11/1to11/0:11/0to10/0:,12,False,True
701,car,860,1030,170,6/1to6/0,13/4to13/5,6/1to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to11/4:11/4to12/4:12/4to13/4:13/4to13/5:,13,False,True
1614,car,860,1016,156,12/12to12/13,7/7to6/7,12/12to12/13:12/13to11/13:11/13to10/13:10/13to9/13:9/13to8/13:8/13to7/13:7/13to7/12:7/12to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to7/7:7/7to6/7:,13,True,True
2638,motorcycle,860,1161,301,0/1to0/0,10/12to10/13,0/1to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to10/1:10/1to10/2:10/2to10/3:10/3to10/4:10/4to10/5:10/5to10/6:10/6to10/7:10/7to10/8:10/8to10/9:10/9to10/10:10/10to10/11:10/11to10/12:10/12to10/13:,24,False,True
2273,car,861,1159,298,15/11to15/10,0/7to0/6,15/11to15/10:15/10to14/10:14/10to13/10:13/10to12/10:12/10to11/10:11/10to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:,20,False,True
711,car,861,1059,198,8/10to9/10,11/0tobottom11,8/10to9/10:9/10to10/10:10/10to11/10:11/10to11/9:11/9to11/8:11/8to11/7:11/7to11/6:11/6to11/5:11/5to11/4:11/4to11/3:11/3to11/2:11/2to11/1:11/1to11/0:11/0tobottom11:,14,True,True
37,car,862,1249,387,left15to0/15,15/0tobottom15,left15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0to1/0:1/0to2/0:2/0to3/0:3/0to4/0:4/0to5/0:5/0to6/0:6/0to7/0:7/0to8/0:8/0to9/0:9/0to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,True,True
2237,car,862,1150,288,bottom15to15/0,6/13to7/13,bottom15to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to6/1:6/1to6/2:6/2to6/3:6/3to6/4:6/4to6/5:6/5to6/6:6/6to6/7:6/7to6/8:6/8to6/9:6/9to6/10:6/10to6/11:6/11to6/12:6/12to6/13:6/13to7/13:,24,False,True
1870,car,863,994,131,6/14to7/14,13/14to13/15,6/14to7/14:7/14to8/14:8/14to9/14:9/14to10/14:10/14to11/14:11/14to12/14:12/14to13/14:13/14to13/15:,8,False,True
1525,car,863,1066,203,8/8to8/9,3/0to4/0,8/8to8/9:8/9to7/9:7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to3/8:3/8to3/7:3/7to3/6:3/6to3/5:3/5to3/4:3/4to3/3:3/3to3/2:3/2to3/1:3/1to3/0:3/0to4/0:,16,False,True
2277,car,863,901,38,11/5to11/4,12/4to13/4,11/5to11/4:11/4to12/4:12/4to13/4:,3,True,True
3048,car,863,979,116,11/11to10/11,14/8to14/7,11/11to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to11/8:11/8to12/8:12/8to13/8:13/8to14/8:14/8to14/7:,9,False,True
2465,car,863,913,50,14/4to15/4,15/7toright7,14/4to15/4:15/4to15/5:15/5to15/6:15/6to15/7:15/7toright7:,5,True,True
2197,car,863,1081,218,14/11to13/11,7/14to6/14,14/11to13/11:13/11to12/11:12/11to11/11:11/11to10/11:10/11to9/11:9/11to8/11:8/11to7/11:7/11to7/12:7/12to7/13:7/13to7/14:7/14to6/14:,11,True,True
630,car,863,922,59,6/11to6/10,6/7to6/6,6/11to6/10:6/10to6/9:6/9to6/8:6/8to6/7:6/7to6/6:,5,True,True
3041,car,864,1051,187,7/9to6/9,0/2toleft2,7/9to6/9:6/9to5/9:5/9to4/9:4/9to3/9:3/9to2/9:2/9to1/9:1/9to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2toleft2:,15,False,True
3044,car,865,1106,241,0/4to1/4,14/6to15/6,0/4to1/4:1/4to2/4:2/4to3/4:3/4to4/4:4/4to5/4:5/4to6/4:6/4to7/4:7/4to8/4:8/4to9/4:9/4to10/4:10/4to10/5:10/5to10/6:10/6to11/6:11/6to12/6:12/6to13/6:13/6to14/6:14/6to15/6:,17,False,True
304,car,865,1246,381,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
2993,car,865,1133,268,4/2to5/2,13/4to14/4,4/2to5/2:5/2to6/2:6/2to7/2:7/2to8/2:8/2to9/2:9/2to10/2:10/2to10/3:10/3to11/3:11/3to12/3:12/3to12/4:12/4to13/4:13/4to14/4:,12,True,True
2236,motorcycle,865,1036,171,6/10to5/10,1/2to1/1,6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:1/10to1/9:1/9to1/8:1/8to1/7:1/7to1/6:1/6to1/5:1/5to1/4:1/4to1/3:1/3to1/2:1/2to1/1:,14,True,True
3350,car,865,1007,142,5/8to5/9,1/15totop1,5/8to5/9:5/9to4/9:4/9to3/9:3/9to2/9:2/9to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to1/15:1/15totop1:,12,False,True
228,car,866,1249,383,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
208,car,866,1287,421,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to11/14:11/14to10/14:10/14to9/14:9/14to8/14:8/14to7/14:7/14to6/14:6/14to5/14:5/14to4/14:4/14to3/14:3/14to2/14:2/14to1/14:1/14to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
2333,car,866,989,123,2/15to3/15,6/10to6/9,2/15to3/15:3/15to3/14:3/14to3/13:3/13to3/12:3/12to3/11:3/11to3/10:3/10to4/10:4/10to5/10:5/10to6/10:6/10to6/9:,10,True,True
2622,motorcycle,866,1062,196,5/3to4/3,1/15totop1,5/3to4/3:4/3to3/3:3/3to2/3:2/3to1/3:1/3to1/4:1/4to1/5:1/5to1/6:1/6to1/7:1/7to1/8:1/8to1/9:1/9to1/10:1/10to1/11:1/11to1/12:1/12to1/13:1/13to1/14:1/14to1/15:1/15totop1:,17,True,True
2896,car,866,962,96,12/1to11/1,13/5to13/6,12/1to11/1:11/1to11/2:11/2to11/3:11/3to11/4:11/4to11/5:11/5to12/5:12/5to13/5:13/5to13/6:,8,False,True
2774,car,866,979,113,14/4to14/5,14/13to15/13,14/4to14/5:14/5to14/6:14/6to14/7:14/7to14/8:14/8to14/9:14/9to14/10:14/10to14/11:14/11to14/12:14/12to14/13:14/13to15/13:,10,True,True
3060,car,867,1028,161,11/9to10/9,2/10to1/10,11/9to10/9:10/9to10/10:10/10to9/10:9/10to8/10:8/10to7/10:7/10to6/10:6/10to5/10:5/10to4/10:4/10to3/10:3/10to2/10:2/10to1/10:,11,True,True
2342,car,867,989,122,2/10to3/10,6/15totop6,2/10to3/10:3/10to3/11:3/11to3/12:3/12to3/13:3/13to3/14:3/14to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15totop6:,10,False,True
3034,car,868,1049,181,1/13to0/13,1/0tobottom1,1/13to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0to1/0:1/0tobottom1:,16,True,True
1436,car,868,1118,250,right15to15/15,1/11to0/11,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to1/14:1/14to1/13:1/13to1/12:1/12to1/11:1/11to0/11:,20,False,True
2582,car,868,932,64,10/9to9/9,6/9to6/8,10/9to9/9:9/9to8/9:8/9to7/9:7/9to6/9:6/9to6/8:,5,True,True
2965,motorcycle,868,1061,193,bottom8to8/0,7/14to8/14,bottom8to8/0:8/0to7/0:7/0to7/1:7/1to7/2:7/2to7/3:7/3to7/4:7/4to7/5:7/5to7/6:7/6to7/7:7/7to7/8:7/8to7/9:7/9to7/10:7/10to7/11:7/11to7/12:7/12to7/13:7/13to7/14:7/14to8/14:,17,False,True
2675,motorcycle,869,1069,200,2/15to2/14,8/6to9/6,2/15to2/14:2/14to2/13:2/13to2/12:2/12to2/11:2/11to2/10:2/10to2/9:2/9to2/8:2/8to2/7:2/7to2/6:2/6to3/6:3/6to4/6:4/6to5/6:5/6to6/6:6/6to7/6:7/6to8/6:8/6to9/6:,16,False,True
260,car,869,1254,385,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,False,True
17,car,869,1265,396,left15to0/15,15/0tobottom15,left15to0/15:0/15to1/15:1/15to2/15:2/15to3/15:3/15to4/15:4/15to5/15:5/15to6/15:6/15to7/15:7/15to8/15:8/15to9/15:9/15to10/15:10/15to10/14:10/14to10/13:10/13to10/12:10/12to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to10/2:10/2to10/1:10/1to10/0:10/0to11/0:11/0to12/0:12/0to13/0:13/0to14/0:14/0to15/0:15/0tobottom15:,32,False,True
281,car,869,1257,388,right15to15/15,0/0tobottom0,right15to15/15:15/15to14/15:14/15to13/15:13/15to12/15:12/15to11/15:11/15to10/15:10/15to9/15:9/15to8/15:8/15to7/15:7/15to6/15:6/15to5/15:5/15to4/15:4/15to3/15:3/15to2/15:2/15to1/15:1/15to0/15:0/15to0/14:0/14to0/13:0/13to0/12:0/12to0/11:0/11to0/10:0/10to0/9:0/9to0/8:0/8to0/7:0/7to0/6:0/6to0/5:0/5to0/4:0/4to0/3:0/3to0/2:0/2to0/1:0/1to0/0:0/0tobottom0:,32,True,True
400,car,869,1056,187,6/6to6/5,2/15totop2,6/6to6/5:6/5to5/5:5/5to4/5:4/5to3/5:3/5to2/5:2/5to2/6:2/6to2/7:2/7to2/8:2/8to2/9:2/9to2/10:2/10to2/11:2/11to2/12:2/12to2/13:2/13to2/14:2/14to2/15:2/15totop2:,16,False,True
2219,car,869,1181,312,0/11to1/11,14/3to14/2,0/11to1/11:1/11to2/11:2/11to3/11:3/11to4/11:4/11to5/11:5/11to6/11:6/11to7/11:7/11to8/11:8/11to9/11:9/11to10/11:10/11to10/10:10/10to10/9:10/9to10/8:10/8to10/7:10/7to10/6:10/6to10/5:10/5to10/4:10/4to10/3:10/3to11/3:11/3to12/3:12/3to13/3:13/3to14/3:14/3to14/2:,23,False,True
987,car,870,981,111,13/8to13/9,10/13to10/14,13/8to13/9:13/9to12/9:12/9to11/9:11/9to11/10:11/10to11/11:11/11to11/12:11/12to11/13:11/13to10/13:10/13to10/14:,9,True,True
395,car,870,1249,379,right0to15/0,0/15totop0,right0to15/0:15/0to14/0:14/0to13/0:13/0to12/0:12/0to11/0:11/0to10/0:10/0to9/0:9/0to8/0:8/0to7/0:7/0to6/0:6/0to5/0:5/0to4/0:4/0to3/0:3/0to2/0:2/0to1/0:1/0to0/0:0/0to0/1:0/1to0/2:0/2to0/3:0/3to0/4:0/4to0/5:0/5to0/6:0/6to0/7:0/7to0/8:0/8to0/9:0/9to0/10:0/10to0/11:0/11to0/12:0/12to0/13:0/13to0/14:0/14to0/15:0/15totop0:,32,False,True
3355,car,871,1044,173,10/13to9/13,7/3to8/3,10/13to9/13:9/13to8/13:8/13to7/13:7/13to7/12:7/12to7/11:7/11to7/10:7/10to7/9:7/9to7/8:7/8to7/7:7/7to7/6:7/6to7/5:7/5to7/4:7/4to7/3:7/3to8/3:,14,False,True
2203,motorcycle,872,908,36,0/4to1/4,1/5to1/6,0/4to1/4:1/4to1/5:1/5to1/6:,3,False,True
1633,car,872,957,85,12/7to12/8,15/10to15/11,12/7to12/8:12/8to12/9:12/9to12/10:12/10to13/10:13/10to14/10:14/10to15/10:15/10to15/11:,7,False,True
1544,car,872,933,61,0/11to1/11,2/9to3/9,0/11to1/11:1/11to1/10:1/10to1/9:1/9to2/9:2/9to3/9:,5,True,True
